Year,Short Name,Region,FertilityRate,GDPperCapita
2000,Mexico,Latin America & Caribbean,2.72,8997
2000,Micronesia,East Asia & Pacific,4.3,2707
2000,Moldova,Europe & Central Asia,1.44,968
2000,Mongolia,East Asia & Pacific,2.14,1600
2000,Montenegro,Europe & Central Asia,1.88,4952
2000,Morocco,Middle East & North Africa,2.78,1972
2000,Mozambique,Sub-Saharan Africa,5.82,257
2000,Myanmar,East Asia & Pacific,2.91,347
2000,Namibia,Sub-Saharan Africa,4.02,3791
2000,Nepal,South Asia,4.03,459
2000,Netherlands,Europe & Central Asia,1.72,46133
2000,New Zealand,East Asia & Pacific,1.98,28973
2000,Nicaragua,Latin America & Caribbean,3.08,1305
2000,Niger,Sub-Saharan Africa,7.68,322
2000,Nigeria,Sub-Saharan Africa,6.11,1383
2000,North Macedonia,Europe & Central Asia,1.72,3449
2000,Norway,Europe & Central Asia,1.85,81710
2000,Oman,Middle East & North Africa,3.72,18698
2000,Pakistan,South Asia,4.58,849
2000,Palau,East Asia & Pacific,1.83,9194
2000,Panama,Latin America & Caribbean,2.74,5494
2000,Papua New Guinea,East Asia & Pacific,4.53,1724
2000,Paraguay,Latin America & Caribbean,3.55,3584
2000,Peru,Latin America & Caribbean,2.93,3311
2000,Philippines,East Asia & Pacific,3.81,1607
2000,Poland,Europe & Central Asia,1.37,8525
2000,Portugal,Europe & Central Asia,1.55,21513
2000,Puerto Rico,Latin America & Caribbean,2.05,24161
2000,Qatar,Middle East & North Africa,3.24,60858
2000,Romania,Europe & Central Asia,1.31,4897
2000,Russia,Europe & Central Asia,1.2,6491
2000,Rwanda,Sub-Saharan Africa,5.64,327
2000,Samoa,East Asia & Pacific,4.5,2767
2000,Saudi Arabia,Middle East & North Africa,3.97,18263
2000,Senegal,Sub-Saharan Africa,5.47,1104
2000,Serbia,Europe & Central Asia,1.48,3406
2000,Seychelles,Sub-Saharan Africa,2.08,9790
2000,Sierra Leone,Sub-Saharan Africa,6.32,304
2000,Singapore,East Asia & Pacific,1.6,33390
2000,Slovak Republic,Europe & Central Asia,1.3,10297
2000,Slovenia,Europe & Central Asia,1.26,18571
2000,Solomon Islands,East Asia & Pacific,4.72,1253
2000,South Africa,Sub-Saharan Africa,2.83,5839
2000,Spain,Europe & Central Asia,1.22,28335
2000,Sri Lanka,South Asia,2.24,1825
2000,St. Lucia,Latin America & Caribbean,2.2,7238
2000,St. Vincent and the Grenadines,Latin America & Caribbean,2.38,4748
2000,Sudan,Sub-Saharan Africa,5.47,1003
2000,Suriname,Latin America & Caribbean,2.86,5709
2000,Sweden,Europe & Central Asia,1.54,44694
2000,Switzerland,Europe & Central Asia,1.5,67808
2000,Tajikistan,Europe & Central Asia,3.91,415
2000,Tanzania,Sub-Saharan Africa,5.69,512
2000,Thailand,East Asia & Pacific,1.67,3458
2000,The Bahamas,Latin America & Caribbean,2.07,31588
2000,The Gambia,Sub-Saharan Africa,5.95,530
2000,Timor-Leste,East Asia & Pacific,7.11,1345
2000,Togo,Sub-Saharan Africa,5.41,526
2000,Tonga,East Asia & Pacific,4.25,3276
2000,Trinidad and Tobago,Latin America & Caribbean,1.75,9779
2000,Tunisia,Middle East & North Africa,2.14,3005
2000,Turkey,Europe & Central Asia,2.5,8238
2000,Turkmenistan,Europe & Central Asia,2.82,2381
2000,Uganda,Sub-Saharan Africa,6.87,412
2000,Ukraine,Europe & Central Asia,1.11,1818
2000,United Arab Emirates,Middle East & North Africa,2.64,62833
2000,United Kingdom,Europe & Central Asia,1.64,35577
2000,United States,North America,2.06,45056
2000,Uruguay,Latin America & Caribbean,2.24,8998
2000,Uzbekistan,Europe & Central Asia,2.58,813
2000,Vanuatu,East Asia & Pacific,4.37,2840
2000,Venezuela,Latin America & Caribbean,2.82,11800
2000,Vietnam,East Asia & Pacific,2.01,762
2000,West Bank and Gaza,Middle East & North Africa,5.38,2160
2000,Yemen,Middle East & North Africa,6.31,1138
2000,Zambia,Sub-Saharan Africa,6.04,938
2000,Zimbabwe,Sub-Saharan Africa,4.06,1409
2001,Albania,Europe & Central Asia,2.07,2454
2001,Algeria,Middle East & North Africa,2.44,3600
2001,Angola,Sub-Saharan Africa,6.6,2209
2001,Antigua and Barbuda,Latin America & Caribbean,2.31,11191
2001,Argentina,Latin America & Caribbean,2.54,7735
2001,Armenia,Europe & Central Asia,1.64,1548
2001,Aruba,Latin America & Caribbean,1.85,26966
2001,Australia,East Asia & Pacific,1.74,44565
2001,Austria,Europe & Central Asia,1.33,42371
2001,Azerbaijan,Europe & Central Asia,1.8,1781
2001,Bahrain,Middle East & North Africa,2.73,22416
2001,Bangladesh,South Asia,3.07,525
2001,Barbados,Latin America & Caribbean,1.75,14868
2001,Belarus,Europe & Central Asia,1.29,3031
2001,Belgium,Europe & Central Asia,1.67,40357
2001,Belize,Latin America & Caribbean,3.5,3909
2001,Benin,Sub-Saharan Africa,5.89,709
2001,Bermuda,North America,1.75,84845
2001,Bhutan,South Asia,3.42,1264
2001,Bolivia,Latin America & Caribbean,3.96,1613
2001,Bosnia and Herzegovina,Europe & Central Asia,1.43,3131
2001,Botswana,Sub-Saharan Africa,3.29,4892
2001,Brazil,Latin America & Caribbean,2.23,8777
2001,Brunei,East Asia & Pacific,2.12,36163
2001,Bulgaria,Europe & Central Asia,1.21,4187
2001,Burkina Faso,Sub-Saharan Africa,6.53,450
2001,Burundi,Sub-Saharan Africa,6.95,228
2001,Cabo Verde,Sub-Saharan Africa,3.62,2185
2001,Cambodia,East Asia & Pacific,3.65,454
2001,Cameroon,Sub-Saharan Africa,5.52,1183
2001,Canada,North America,1.51,43965
2001,Central African Republic,Sub-Saharan Africa,5.48,422
2001,Chad,Sub-Saharan Africa,7.32,497
2001,Chile,Latin America & Caribbean,2.07,9666
2001,China,East Asia & Pacific,1.51,1906
2001,Colombia,Latin America & Caribbean,2.35,4776
2001,Comoros,Sub-Saharan Africa,5.31,1293
2001,Congo,Sub-Saharan Africa,5.09,2388
2001,Costa Rica,Latin America & Caribbean,2.29,6333
2001,C?te d'Ivoire,Sub-Saharan Africa,5.79,1310
2001,Croatia,Europe & Central Asia,1.46,11250
2001,Cuba,Latin America & Caribbean,1.61,3572
2001,Cyprus,Europe & Central Asia,1.66,27445
2001,Czech Republic,Europe & Central Asia,1.15,15295
2001,Dem. Rep. Congo,Sub-Saharan Africa,6.74,276
2001,Denmark,Europe & Central Asia,1.74,56109
2001,Dominican Republic,Latin America & Caribbean,2.86,4053
2001,Ecuador,Latin America & Caribbean,2.97,3760
2001,Egypt,Middle East & North Africa,3.18,1982
2001,El Salvador,Latin America & Caribbean,2.9,2692
2001,Equatorial Guinea,Sub-Saharan Africa,5.79,8604
2001,Eritrea,Sub-Saharan Africa,5.23,603
2001,Estonia,Europe & Central Asia,1.32,10817
2001,Eswatini,Sub-Saharan Africa,4.11,2953
2001,Ethiopia,Sub-Saharan Africa,6.38,207
2001,Fiji,East Asia & Pacific,3.05,3369
2001,Finland,Europe & Central Asia,1.73,41400
2001,France,Europe & Central Asia,1.9,38928
2001,Gabon,Sub-Saharan Africa,4.46,10099
2001,Georgia,Europe & Central Asia,1.59,1653
2001,Germany,Europe & Central Asia,1.35,38578
2001,Ghana,Sub-Saharan Africa,4.75,983
2001,Greece,Europe & Central Asia,1.25,24111
2001,Greenland,Europe & Central Asia,2.51,32515
2001,Grenada,Latin America & Caribbean,2.51,6217
2001,Guatemala,Latin America & Caribbean,4.49,2554
2001,Guinea,Sub-Saharan Africa,6.02,583
2001,Guinea-Bissau,Sub-Saharan Africa,5.73,533
2001,Guyana,Latin America & Caribbean,2.99,2441
2001,Haiti,Latin America & Caribbean,4.18,746
2001,Honduras,Latin America & Caribbean,3.94,1622
2001,"Hong Kong SAR, China",East Asia & Pacific,0.93,22975
2001,Hungary,Europe & Central Asia,1.31,10918
2001,Iceland,Europe & Central Asia,1.95,37489
2001,India,South Asia,3.24,854
2001,Indonesia,East Asia & Pacific,2.51,2191
2001,Iran,Middle East & North Africa,2.09,4750
2001,Iraq,Middle East & North Africa,4.8,4286
2001,Ireland,Europe & Central Asia,1.94,44720
2001,Israel,Middle East & North Africa,2.92,26999
2001,Italy,Europe & Central Asia,1.25,36801
2001,Jamaica,Latin America & Caribbean,2.53,4674
2001,Japan,East Asia & Pacific,1.33,42239
2001,Jordan,Middle East & North Africa,3.95,2907
2001,Kazakhstan,Europe & Central Asia,1.9,5107
2001,Kenya,Sub-Saharan Africa,5.11,841
2001,Kiribati,East Asia & Pacific,4.02,1668
2001,Korea,East Asia & Pacific,1.3,15667
2001,Kosovo,Europe & Central Asia,2.8,2436
2001,Kuwait,Middle East & North Africa,2.77,35052
2001,Kyrgyz Republic,Europe & Central Asia,2.4,683
2001,Lao PDR,East Asia & Pacific,4.14,700
2001,Latvia,Europe & Central Asia,1.22,7479
2001,Lebanon,Middle East & North Africa,2.13,6789
2001,Lesotho,Sub-Saharan Africa,3.97,894
2001,Liberia,Sub-Saharan Africa,5.8,602
2001,Libya,Middle East & North Africa,2.75,8672
2001,Lithuania,Europe & Central Asia,1.29,7447
2001,Luxembourg,Europe & Central Asia,1.66,94695
2001,"Macao SAR, China",East Asia & Pacific,0.89,22641
2001,Madagascar,Sub-Saharan Africa,5.45,442
2001,Malawi,Sub-Saharan Africa,6.1,356
2001,Malaysia,East Asia & Pacific,2.66,6893
2001,Maldives,South Asia,2.77,5421
2001,Mali,Sub-Saharan Africa,6.88,620
2001,Malta,Middle East & North Africa,1.48,18280
2001,Mauritania,Sub-Saharan Africa,5.39,987
2001,Mauritius,Sub-Saharan Africa,1.91,5658
2001,Mexico,Latin America & Caribbean,2.67,8844
2001,Micronesia,East Asia & Pacific,4.2,2761
2001,Moldova,Europe & Central Asia,1.35,1030
2001,Mongolia,East Asia & Pacific,2.1,1633
2001,Montenegro,Europe & Central Asia,1.87,4986
2001,Morocco,Middle East & North Africa,2.72,2091
2001,Mozambique,Sub-Saharan Africa,5.81,281
2001,Myanmar,East Asia & Pacific,2.89,382
2001,Namibia,Sub-Saharan Africa,3.93,3767
2001,Nepal,South Asia,3.88,473
2001,Netherlands,Europe & Central Asia,1.71,46759
2001,New Zealand,East Asia & Pacific,1.97,29897
2001,Nicaragua,Latin America & Caribbean,2.98,1324
2001,Niger,Sub-Saharan Africa,7.67,333
2001,Nigeria,Sub-Saharan Africa,6.08,1428
2001,North Macedonia,Europe & Central Asia,1.68,3330
2001,Norway,Europe & Central Asia,1.78,82993
2001,Oman,Middle East & North Africa,3.48,19308
2001,Pakistan,South Asia,4.44,847
2001,Panama,Latin America & Caribbean,2.72,5419
2001,Papua New Guinea,East Asia & Pacific,4.48,1679
2001,Paraguay,Latin America & Caribbean,3.43,3486
2001,Peru,Latin America & Caribbean,2.87,3287
2001,Philippines,East Asia & Pacific,3.77,1619
2001,Poland,Europe & Central Asia,1.31,8634
2001,Portugal,Europe & Central Asia,1.45,21777
2001,Puerto Rico,Latin America & Caribbean,1.93,25632
2001,Qatar,Middle East & North Africa,3.12,60707
2001,Romania,Europe & Central Asia,1.27,5244
2001,Russia,Europe & Central Asia,1.22,6851
2001,Rwanda,Sub-Saharan Africa,5.54,342
2001,Samoa,East Asia & Pacific,4.48,2942
2001,S?o Tom? and Principe,Sub-Saharan Africa,5.23,863
2001,Saudi Arabia,Middle East & North Africa,3.83,17585
2001,Senegal,Sub-Saharan Africa,5.39,1126
2001,Serbia,Europe & Central Asia,1.58,3582
2001,Seychelles,Sub-Saharan Africa,1.98,9560
2001,Sierra Leone,Sub-Saharan Africa,6.24,274
2001,Singapore,East Asia & Pacific,1.41,32192
2001,Slovak Republic,Europe & Central Asia,1.2,10658
2001,Slovenia,Europe & Central Asia,1.21,19088
2001,Solomon Islands,East Asia & Pacific,4.67,1122
2001,South Africa,Sub-Saharan Africa,2.79,5912
2001,Spain,Europe & Central Asia,1.23,29265
2001,Sri Lanka,South Asia,2.25,1784
2001,St. Lucia,Latin America & Caribbean,2.06,6936
2001,St. Vincent and the Grenadines,Latin America & Caribbean,2.32,4825
2001,Sudan,Sub-Saharan Africa,5.4,1039
2001,Suriname,Latin America & Caribbean,2.82,5882
2001,Sweden,Europe & Central Asia,1.57,45271
2001,Switzerland,Europe & Central Asia,1.38,68265
2001,Tajikistan,Europe & Central Asia,3.78,447
2001,Tanzania,Sub-Saharan Africa,5.68,528
2001,Thailand,East Asia & Pacific,1.64,3544
2001,The Bahamas,Latin America & Caribbean,1.99,31856
2001,The Gambia,Sub-Saharan Africa,5.93,544
2001,Timor-Leste,East Asia & Pacific,7.09,1435
2001,Togo,Sub-Saharan Africa,5.36,503
2001,Tonga,East Asia & Pacific,4.24,3376
2001,Trinidad and Tobago,Latin America & Caribbean,1.74,10152
2001,Tunisia,Middle East & North Africa,2.09,3091
2001,Turkey,Europe & Central Asia,2.45,7632
2001,Turkmenistan,Europe & Central Asia,2.77,2459
2001,Uganda,Sub-Saharan Africa,6.82,419
2001,Ukraine,Europe & Central Asia,1.09,2005
2001,United Arab Emirates,Middle East & North Africa,2.53,60435
2001,United Kingdom,Europe & Central Asia,1.63,36342
2001,United States,North America,2.03,45047
2001,Uruguay,Latin America & Caribbean,2.22,8637
2001,Uzbekistan,Europe & Central Asia,2.46,837
2001,Vanuatu,East Asia & Pacific,4.27,2680
2001,Venezuela,Latin America & Caribbean,2.78,11975
2001,Vietnam,East Asia & Pacific,1.95,800
2001,West Bank and Gaza,Middle East & North Africa,5.23,1910
2001,Yemen,Middle East & North Africa,6.13,1148
2001,Zambia,Sub-Saharan Africa,6,961
2001,Zimbabwe,Sub-Saharan Africa,4.02,1412
2002,Afghanistan,South Asia,7.27,340
2002,Albania,Europe & Central Asia,1.98,2573
2002,Algeria,Middle East & North Africa,2.4,3755
2002,Angola,Sub-Saharan Africa,6.57,2426
2002,Antigua and Barbuda,Latin America & Caribbean,2.29,11147
2002,Argentina,Latin America & Caribbean,2.52,6817
2002,Armenia,Europe & Central Asia,1.64,1762
2002,Aruba,Latin America & Caribbean,1.82,25508
2002,Australia,East Asia & Pacific,1.76,45787
2002,Austria,Europe & Central Asia,1.39,42859
2002,Azerbaijan,Europe & Central Asia,1.8,1955
2002,Bahrain,Middle East & North Africa,2.66,22038
2002,Bangladesh,South Asia,2.97,535
2002,Barbados,Latin America & Caribbean,1.75,14943
2002,Belarus,Europe & Central Asia,1.24,3204
2002,Belgium,Europe & Central Asia,1.65,40892
2002,Belize,Latin America & Caribbean,3.39,3995
2002,Benin,Sub-Saharan Africa,5.82,720
2002,Bermuda,North America,1.77,83049
2002,Bhutan,South Asia,3.24,1361
2002,Bolivia,Latin America & Caribbean,3.87,1624
2002,Bosnia and Herzegovina,Europe & Central Asia,1.37,3293
2002,Botswana,Sub-Saharan Africa,3.19,5116
2002,Brazil,Latin America & Caribbean,2.16,8924
2002,Brunei,East Asia & Pacific,2.03,36832
2002,Bulgaria,Europe & Central Asia,1.23,4533
2002,Burkina Faso,Sub-Saharan Africa,6.47,457
2002,Burundi,Sub-Saharan Africa,6.89,231
2002,Cabo Verde,Sub-Saharan Africa,3.48,2257
2002,Cambodia,East Asia & Pacific,3.52,475
2002,Cameroon,Sub-Saharan Africa,5.48,1202
2002,Canada,North America,1.5,44884
2002,Central African Republic,Sub-Saharan Africa,5.46,428
2002,Chad,Sub-Saharan Africa,7.27,519
2002,Chile,Latin America & Caribbean,2.05,9853
2002,China,East Asia & Pacific,1.52,2066
2002,Colombia,Latin America & Caribbean,2.31,4826
2002,Comoros,Sub-Saharan Africa,5.24,1291
2002,Congo,Sub-Saharan Africa,5.08,2430
2002,Costa Rica,Latin America & Caribbean,2.22,6434
2002,C?te d'Ivoire,Sub-Saharan Africa,5.72,1264
2002,Croatia,Europe & Central Asia,1.42,11834
2002,Cuba,Latin America & Caribbean,1.59,3613
2002,Cyprus,Europe & Central Asia,1.61,28143
2002,Czech Republic,Europe & Central Asia,1.17,15577
2002,Dem. Rep. Congo,Sub-Saharan Africa,6.73,276
2002,Denmark,Europe & Central Asia,1.72,56191
2002,Dominica,Latin America & Caribbean,1.9,5404
2002,Dominican Republic,Latin America & Caribbean,2.84,4170
2002,Ecuador,Latin America & Caribbean,2.91,3848
2002,Egypt,Middle East & North Africa,3.13,1991
2002,El Salvador,Latin America & Caribbean,2.79,2719
2002,Equatorial Guinea,Sub-Saharan Africa,5.73,9868
2002,Eritrea,Sub-Saharan Africa,5.15,601
2002,Estonia,Europe & Central Asia,1.36,11547
2002,Eswatini,Sub-Saharan Africa,4.04,3059
2002,Ethiopia,Sub-Saharan Africa,6.22,204
2002,Fiji,East Asia & Pacific,3,3470
2002,Finland,Europe & Central Asia,1.72,41994
2002,France,Europe & Central Asia,1.88,39078
2002,Gabon,Sub-Saharan Africa,4.39,9823
2002,Georgia,Europe & Central Asia,1.59,1759
2002,Germany,Europe & Central Asia,1.34,38513
2002,Ghana,Sub-Saharan Africa,4.68,1001
2002,Greece,Europe & Central Asia,1.28,24966
2002,Greenland,Europe & Central Asia,2.57,32052
2002,Grenada,Latin America & Caribbean,2.46,6415
2002,Guam,East Asia & Pacific,2.76,27724
2002,Guatemala,Latin America & Caribbean,4.37,2591
2002,Guinea,Sub-Saharan Africa,5.95,602
2002,Guinea-Bissau,Sub-Saharan Africa,5.64,517
2002,Guyana,Latin America & Caribbean,2.96,2469
2002,Haiti,Latin America & Caribbean,4.07,733
2002,Honduras,Latin America & Caribbean,3.82,1641
2002,"Hong Kong SAR, China",East Asia & Pacific,0.94,23252
2002,Hungary,Europe & Central Asia,1.3,11445
2002,Iceland,Europe & Central Asia,1.93,37360
2002,India,South Asia,3.18,872
2002,Indonesia,East Asia & Pacific,2.51,2258
2002,Iran,Middle East & North Africa,2,5028
2002,Iraq,Middle East & North Africa,4.71,3880
2002,Ireland,Europe & Central Asia,1.97,46747
2002,Isle of Man,Europe & Central Asia,1.65,52889
2002,Israel,Middle East & North Africa,2.89,26504
2002,Italy,Europe & Central Asia,1.27,36838
2002,Jamaica,Latin America & Caribbean,2.48,4735
2002,Japan,East Asia & Pacific,1.32,42191
2002,Jordan,Middle East & North Africa,3.88,3020
2002,Kazakhstan,Europe & Central Asia,2,5607
2002,Kenya,Sub-Saharan Africa,5.04,823
2002,Kiribati,East Asia & Pacific,3.98,1702
2002,Korea,East Asia & Pacific,1.17,16735
2002,Kosovo,Europe & Central Asia,2.66,2418
2002,Kuwait,Middle East & North Africa,2.69,35523
2002,Kyrgyz Republic,Europe & Central Asia,2.4,676
2002,Lao PDR,East Asia & Pacific,3.98,730
2002,Latvia,Europe & Central Asia,1.26,8104
2002,Lebanon,Middle East & North Africa,2.04,6697
2002,Lesotho,Sub-Saharan Africa,3.86,893
2002,Liberia,Sub-Saharan Africa,5.72,610
2002,Libya,Middle East & North Africa,2.67,8454
2002,Lithuania,Europe & Central Asia,1.23,8015
2002,Luxembourg,Europe & Central Asia,1.63,97288
2002,"Macao SAR, China",East Asia & Pacific,0.85,24072
2002,Madagascar,Sub-Saharan Africa,5.34,374
2002,Malawi,Sub-Saharan Africa,6.05,352
2002,Malaysia,East Asia & Pacific,2.54,7115
2002,Maldives,South Asia,2.63,5670
2002,Mali,Sub-Saharan Africa,6.86,621
2002,Malta,Middle East & North Africa,1.45,18686
2002,Mauritania,Sub-Saharan Africa,5.34,965
2002,Mauritius,Sub-Saharan Africa,1.94,5738
2002,Mexico,Latin America & Caribbean,2.62,8731
2002,Micronesia,East Asia & Pacific,4.11,2782
2002,Moldova,Europe & Central Asia,1.29,1113
2002,Mongolia,East Asia & Pacific,2.08,1693
2002,Montenegro,Europe & Central Asia,1.86,5061
2002,Morocco,Middle East & North Africa,2.68,2131
2002,Mozambique,Sub-Saharan Africa,5.8,297
2002,Myanmar,East Asia & Pacific,2.87,423
2002,Namibia,Sub-Saharan Africa,3.84,3890
2002,Nepal,South Asia,3.72,466
2002,Netherlands,Europe & Central Asia,1.73,46510
2002,New Zealand,East Asia & Pacific,1.89,30869
2002,Nicaragua,Latin America & Caribbean,2.89,1316
2002,Niger,Sub-Saharan Africa,7.66,331
2002,Nigeria,Sub-Saharan Africa,6.06,1606
2002,North Macedonia,Europe & Central Asia,1.64,3370
2002,Norway,Europe & Central Asia,1.75,83733
2002,Oman,Middle East & North Africa,3.29,18773
2002,Pakistan,South Asia,4.31,855
2002,Panama,Latin America & Caribbean,2.7,5435
2002,Papua New Guinea,East Asia & Pacific,4.42,1634
2002,Paraguay,Latin America & Caribbean,3.32,3421
2002,Peru,Latin America & Caribbean,2.82,3422
2002,Philippines,East Asia & Pacific,3.71,1643
2002,Poland,Europe & Central Asia,1.25,8814
2002,Portugal,Europe & Central Asia,1.46,21825
2002,Puerto Rico,Latin America & Caribbean,1.83,25833
2002,Qatar,Middle East & North Africa,3,62168
2002,Romania,Europe & Central Asia,1.27,5618
2002,Russia,Europe & Central Asia,1.29,7209
2002,Rwanda,Sub-Saharan Africa,5.45,378
2002,Samoa,East Asia & Pacific,4.46,3053
2002,S?o Tom? and Principe,Sub-Saharan Africa,5.17,863
2002,Saudi Arabia,Middle East & North Africa,3.71,16619
2002,Senegal,Sub-Saharan Africa,5.31,1105
2002,Serbia,Europe & Central Asia,1.57,3840
2002,Seychelles,Sub-Saharan Africa,2.04,9384
2002,Sierra Leone,Sub-Saharan Africa,6.16,331
2002,Singapore,East Asia & Pacific,1.37,33243
2002,Slovak Republic,Europe & Central Asia,1.19,11144
2002,Slovenia,Europe & Central Asia,1.21,19796
2002,Solomon Islands,East Asia & Pacific,4.62,1062
2002,South Africa,Sub-Saharan Africa,2.76,6047
2002,Spain,Europe & Central Asia,1.25,29685
2002,Sri Lanka,South Asia,2.26,1841
2002,St. Kitts and Nevis,Latin America & Caribbean,2.11,14302
2002,St. Lucia,Latin America & Caribbean,1.93,6903
2002,St. Vincent and the Grenadines,Latin America & Caribbean,2.27,5123
2002,Sudan,Sub-Saharan Africa,5.33,1075
2002,Suriname,Latin America & Caribbean,2.78,5981
2002,Sweden,Europe & Central Asia,1.65,46059
2002,Switzerland,Europe & Central Asia,1.39,67860
2002,Tajikistan,Europe & Central Asia,3.68,487
2002,Tanzania,Sub-Saharan Africa,5.67,550
2002,Thailand,East Asia & Pacific,1.62,3731
2002,The Bahamas,Latin America & Caribbean,1.93,32080
2002,The Gambia,Sub-Saharan Africa,5.91,510
2002,Timor-Leste,East Asia & Pacific,7.04,1291
2002,Togo,Sub-Saharan Africa,5.32,485
2002,Tonga,East Asia & Pacific,4.22,3471
2002,Trinidad and Tobago,Latin America & Caribbean,1.74,10911
2002,Tunisia,Middle East & North Africa,2.05,3107
2002,Turkey,Europe & Central Asia,2.4,8004
2002,Turkmenistan,Europe & Central Asia,2.73,2440
2002,Uganda,Sub-Saharan Africa,6.77,441
